survey_id,dataset,variable,var_raw,var_label_raw,analysis,notes
COD2019BBS_PWID,kp,own_coupon,own_coupon,,,
GIN2022BBS_FSW,kp,own_coupon,id_coupon,,,
GIN2022BBS_MSM,kp,own_coupon,id_coupon,,,
ZWE2019BBS_MSM,kp,own_coupon,ELCIN1,,,
COG2017BBS_PWID,kp,own_coupon,coupon,,,
COG2017BBS_MSM,kp,own_coupon,coupon,,,
ZAF2012ACA_FSW,kp,own_coupon,codenum,,,
MOZ2012ACA_FSW,kp,own_coupon,codenum,,,
KEN2012ACA_FSW,kp,own_coupon,codenum,,,
COD2022PSE_MSM,kp,own_coupon,s001_tape,,,
COD2022PSE_FSW,kp,own_coupon,s001_tape,,,
COD2022PSE_PWID,kp,own_coupon,coupon_scan,,,
COD2022PSE_TG,kp,own_coupon,s001_tape,,,
COD2022BBS_FSW,kp,own_coupon,coup_part,,,
COD2022BBS_MSM,kp,own_coupon,coupon_part,,,
COD2022BBS_PWID,kp,own_coupon,coupon_part,,,
COD2022BBS_TG,kp,own_coupon,coupon_part,,,
MLI2014BBS_MSM,kp,own_coupon,t02c,,,
ZMB2023BBS_FSW,kp,own_coupon,COUPON_ID,,,
ZMB2021BBS_PWID,kp,own_coupon,owncoup,,,
ZMB2017BBS_FSW,kp,own_coupon,surid,,,
TZA2022BBS_FSW,kp,own_coupon,participants_coupon_number,,,
TZA2022BBS_PWID,kp,own_coupon,participants_coupon_number,,,
MWI2020BBS_TG,kp,own_coupon,rdsrecruit,,,
BDI2021BBS_FSW,kp,own_coupon,Own_coupon1,,,
BDI2021BBS_MSM,kp,own_coupon,incoupon,,,
BDI2021BBS_PWID,kp,own_coupon,own_coupon,,,
GIN2022BBS_PWID,kp,own_coupon,CUP,,,
CAF2019BBS_MSM,kp,own_coupon,own_coupon,,,
ZMB2021BBS_MSM,kp,own_coupon,owncoup,,,
NAM2019BBS_MSM,kp,paid_2ndlastpartner,p2_esex1,,,
NAM2019BBS_MSM,kp,paid_3rdlastpartner,p3_esex1,,,
NAM2019BBS_MSM,kp,paid_4thlastpartner,p4_esex1,,,
NAM2019BBS_MSM,kp,paid_5thlastpartner,p5_esex1,,,
NAM2019BBS_MSM,kp,paid_by_2ndlastpart,p2_esex2,,,
NAM2019BBS_MSM,kp,paid_by_3rdlastpart,p3_esex2,,,
NAM2019BBS_MSM,kp,paid_by_4thlastpart,p4_esex2,,,
NAM2019BBS_MSM,kp,paid_by_5thlastpart,p5_esex2,,,
NAM2019BBS_MSM,kp,paid_by_lastpartner,p1_esex2,,,
CAF2019BBS_MSM,kp,paid_count_mnth,Q243A,,,
CAF2019BBS_MSM,kp,paid_count_wk,Q243B,,,
MLI2014BBS_MSM,kp,paid_first_sex_man,d57,,,
NAM2019BBS_MSM,kp,paid_lastpartner,p1_esex1,,,
COG2017BBS_PWID,kp,paid_sex_12mnths,S4Q08,,,
BDI2021BBS_PWID,kp,paid_sex_12mnths,q209,,,
TZA2022BBS_FSW,kp,paid_sex_3mnths,sex_formoney_last3months,,,
MOZ2021BBS_FSW,kp,paid_sex_6mnth,indent_screen6,,,
ZMB2021BBS_MSM,kp,paid_sex_6mnth,SWMOPAY_MONEY,,,
BDI2021BBS_MSM,kp,paid_sex_6mnth_man,q501,,,
AGO2018PLACE_FSW,kp,paid_sex_6mnth,c57,,,
LSO2019BBS_MSM,kp,paid_sex_6mnth,qa516,,,
AGO2018PLACE_MSM,kp,paid_sex_6mnth,c57,,,
AGO2018PLACE_TGW,kp,paid_sex_6mnth,c57,,,
AGO2018PLACE_PWID,kp,paid_sex_6mnth,c57,,,
UGA2012BBS_FSW,kp,paid_sex_6mnth,SERE,,,
UGA2012BBS_MSM,kp,paid_sex_6mnth,SERE,,,
UGA2012BBS_PWUD,kp,paid_sex_6mnth,SERE,,,
ZMB2017BBS_FSW,kp,paid_sex_6mnth,el_fsw,,,
AGO2018PLACE_FSW,kp,paid_sex_ever,c58,,,
AGO2018PLACE_MSM,kp,paid_sex_ever,c58,,,
AGO2018PLACE_TGW,kp,paid_sex_ever,c58,,,
AGO2018PLACE_PWID,kp,paid_sex_ever,c58,,,
KEN2016ACA2_MSM,kp,paid_sex_ever,q214,,,
MWI2013BBS_FSW,kp,paid_sex_ever,Q304,,,
MWI2006BBS_FSW,kp,paid_sex_ever,Q305,,,
COD2019BBS1_FSW,kp,paid_sex_ever,s001,,,
COD2019BBS2_FSW,kp,paid_sex_ever,s001,,,
COG2017BBS_PWID,kp,paid_sex_ever,S4Q08,,,
ZMB2021BBS_MSM,kp,paid_sex_ever,limmevget,,,
UGA2021BBS_MSM,kp,paid_sex_everman,mmslsx,,,
UGA2021BBS_MSM,kp,paid_sex_man_12mnths,paid_sex_man_12mnths,,,
NAM2019BBS_FSW,kp,paid_sex_mnth,sxwk,,,
ZAF2017ACA_PWID,kp,paid_sex_mnth,RecMoney,,,
ZAF2017ACA_FSW,kp,paid_sex_mnth,RecMoney,,,
ZAF2017ACA_MSM,kp,paid_sex_mnth,RecMoney,,,
LSO2019BBS_MSM,kp,paidawoman,qb534,,,
MOZ2014BBS_PWID,kp,paidawoman_no_yr,FVSEX5,,,
CAF2019BBS_MSM,kp,paidby_lastpartnerman,Q254B,,,
CAF2019BBS_MSM,kp,paidby_lastpartnerwoman,Q271B,,,
CAF2019BBS_MSM,kp,paidbyfirstsex_woman,paidfirstsexf,,,Same name
CAF2019BBS_MSM,kp,paidbyfirstsex_woman,paidfirstsexh,,,Same name
BEN2017BBS_MSM,kp,paidbyman_3mnth_count,Q229B,,,
BEN2017BBS_MSM,kp,paidbyman_6mnth_count,Q229A,,,
SEN2017BBS_MSM,kp,paidbyman_firstsex,vie_sexuellemrq210,,,
SEN2017BBS_MSM,kp,paidbyman_mnth_count,masculin_dermoismrq243,,,
BEN2017BBS_MSM,kp,paidbyman_mnth_count,Q299C,,,
SEN2017BBS_MSM,kp,paidbyman_wk_count,masculin_dermoismrq243_1,,,
MOZ2021BBS_MSM,kp,paidbywoman_12mnths,ident4_fsexpay3_other,,,
LSO2019BBS_MSM,kp,paidbywoman_6mnths,qb532,,,
LSO2019BBS_MSM,kp,paidbywoman_6mnths,qb352,,,
SEN2017BBS_MSM,kp,paidbywoman_firstsex,vie_sexuellemrq205,,,
CAF2019BBS_MSM,kp,paidbywoman_mnth_count,Q260A,,,
SEN2017BBS_MSM,kp,paidbywoman_mnth_count,femmes_derniers_moismrq262,,,
CAF2019BBS_MSM,kp,paidbywoman_wk_count,Q260B,,,
SEN2017BBS_MSM,kp,paidbywoman_wk_count,femmes_derniers_moismrq262_1,,,
CAF2019BBS_MSM,kp,paidfor_lastpartnerman,Q254A,,,
CAF2019BBS_MSM,kp,paidfor_lastpartnerwoman,Q271A,,,
SEN2017BBS_MSM,kp,paidforfirstsex_man,vie_sexuellemrq209,,,
CAF2019BBS_MSM,kp,paidforfirstsex_woman,payfirstsexf,,,Same name
CAF2019BBS_MSM,kp,paidforfirstsex_woman,payfirstsexh,,,Same name
SEN2017BBS_MSM,kp,paidforfirstsex_woman,vie_sexuellemrq204,,,
BEN2017BBS_MSM,kp,paidforman_3mnth_count,Q229B,,,
BEN2017BBS_MSM,kp,paidforman_6mnth_count,Q229A,,,
BEN2017BBS_MSM,kp,paidforman_mnth_count,Q299C,,,
AGO2018PLACE_FSW,kp,paidforsex,c56,,,
LSO2019BBS_MSM,kp,paidforsex,qa518,,,
AGO2018PLACE_MSM,kp,paidforsex,c56,,,
AGO2018PLACE_TGW,kp,paidforsex,c56,,,
AGO2018PLACE_PWID,kp,paidforsex,c56,,,
GIN2022BBS_MSM,kp,paidforsex,Q401,,,
GHA2011BBS_CFSW,kp,paidforsex_12mnths,Q501_601,,,
GHA2011BBS_CFSW,kp,paidforsex_12mnths,Q501_602,,,
MOZ2021BBS_MSM,kp,paidforsex_12mnths,ident4_fsexpay1_other,,,
UGA2021BBS_MSM,kp,paidforsex_man,mmbysx,,,
UGA2021BBS_MSM,kp,paidforsex_man_12mnths,paidforsex_man_12mnths,,,
BEN2013BBS_MSM,kp,paidforsex_man_6mnth,Q228A,,,These cannot all be matched to the same name
BEN2013BBS_MSM,kp,paidforsex_man_6mnth,Q228B,,,These cannot all be matched to the same name
BEN2013BBS_MSM,kp,paidforsex_man_6mnth,Q228C,,,These cannot all be matched to the same name
SEN2017BBS_MSM,kp,paidforsex_man_mnth,masculin_dermoismrq245,,,
MOZ2011BBS_MSM,kp,paidforsex_man_no,MSEXPAY1,,,
MOZ2014BBS_PWID,kp,paidforsex_man_no,MASEX5,,,
SEN2017BBS_MSM,kp,paidforsex_man_wk,masculin_dermoismrq245_1,,,
ZAF2017ACA_PWID,kp,paidforsex_mnth,PaidForSex,,,
CIV1999ACA_CFSW,kp,paidforsex_mnth,rappnomb,,,
ZAF2017ACA_FSW,kp,paidforsex_mnth,PaidForSex,,,
ZAF2017ACA_MSM,kp,paidforsex_mnth,PaidForSex,,,
CAF2019BBS_MSM,kp,paidforsex_mnth,Q245A,,,
CAF2019BBS_MSM,kp,paidforsex_wk,Q245B,,,
CAF2019BBS_MSM,kp,paidforwoman_mnth_count,Q262A,,,
CAF2019BBS_MSM,kp,paidforwoman_wk_count,Q262B,,,
NAM2019BBS_MSM,kp,paidorgifted_by_man,mnumre,,,
MOZ2011BBS_MSM,kp,paidorgifted_by_man,MSEXPAY3,,,
MOZ2014BBS_PWID,kp,paidorgifted_by_man,MASEX6,,,
NAM2019BBS_MSM,kp,paidorgiftedawoman_12mnth,fnumex,,,
NAM2019BBS_MSM,kp,paidorgiftedforsex_12mnths,mnumex,,,
NGA2014BBS_FSW,kp,paidorgiftedforsex_12mnths,q601_gft,,,
NGA2014BBS_MSM,kp,paidorgiftedforsex_12mnths,q601_gft,,,
NGA2014BBS_PWID,kp,paidorgiftedforsex_12mnths,q601_gft,,,
CIV2012ACA_MSM,kp,paidorgiftedman_12mnths,donner12,,,
CIV2012ACA_MSM,kp,paidorgiftsbyman_ever,donner,,,
NAM2019BBS_MSM,kp,paidorgiftsbywoman_12mnths,fnumre,,,
MOZ2014BBS_PWID,kp,paidorgiftsbywoman_12mnths,FVSEX6,,,
BEN2013BBS_MSM,kp,paidorgiftsex_man_3mnth,Q226B,,,
BEN2013BBS_MSM,kp,paidorgiftsex_man_6mnth,Q226A,,,
BEN2013BBS_MSM,kp,paidorgiftsex_man_lastmnth,Q226C,,,
SEN2015BBS_FSW,kp,partner_fs_age,A1QA302,,,
SEN2015BBS_FSW,kp,partner_hivstatus,NB435,,,
BEN2013BBS_MSM,kp,partner_knowstatus,Q511,,,
COG2017BBS_MSM,kp,partner_knowstatus,s04q16g,,,
CAF2019BBS_MSM,kp,partner_knowstatus,statupart,,,
SEN2017BBS_MSM,kp,partner_knowstatus,chapitre5mrq507,,,
CAF2019BBS_MSM,kp,partner_knowstatus_lastman,Q255,,,
SEN2017BBS_MSM,kp,partner_knowstatus_lastman,masculin_dermoismrq255,,,
CAF2019BBS_MSM,kp,partner_knowstatus_lastwoman,Q272,,,
SEN2017BBS_MSM,kp,partner_knowstatus_lastwoman,femmes_derniers_moismrq272,,,
BEN2013BBS_MSM,kp,partner_male_Y0_10,Q308A,,,
GHA2017BBS_MSM,kp,partner1_age,q1p606,,,
KEN2016ACA_MSM,kp,partner1_age,SP1AGE_TEXT,,,
MWI2016ACA_MSM,kp,partner1_age,SP1AGE_TEXT,,,
ZAF2016ACA_MSM,kp,partner1_age,SP1AGE_TEXT,,,
GHA2017BBS_MSM,kp,partner1_gender,q1p605,,,
KEN2016ACA_MSM,kp,partner1_gender,SP1GENDER,,,
MWI2016ACA_MSM,kp,partner1_gender,SP1GENDER,,,
ZAF2016ACA_MSM,kp,partner1_gender,SP1GENDER,,,
GHA2017BBS_MSM,kp,partner1_type,q1p607,,,
GHA2017BBS_MSM,kp,partner2_age,q2p606,,,
KEN2016ACA_MSM,kp,partner2_age,SP2AGE_TEXT,,,
MWI2016ACA_MSM,kp,partner2_age,SP2AGE_TEXT,,,
ZAF2016ACA_MSM,kp,partner2_age,SP2AGE_TEXT,,,
GHA2017BBS_MSM,kp,partner2_gender,q2p605,,,
KEN2016ACA_MSM,kp,partner2_gender,SP2GENDER,,,
MWI2016ACA_MSM,kp,partner2_gender,SP2GENDER,,,
ZAF2016ACA_MSM,kp,partner2_gender,SP2GENDER,,,
GHA2017BBS_MSM,kp,partner2_type,q2p607,,,
GHA2017BBS_MSM,kp,partner3_age,q3p606,,,
KEN2016ACA_MSM,kp,partner3_age,SP3AGE_TEXT,,,
MWI2016ACA_MSM,kp,partner3_age,SP3AGE_TEXT,,,
ZAF2016ACA_MSM,kp,partner3_age,SP3AGE_TEXT,,,
GHA2017BBS_MSM,kp,partner3_gender,q3p605,,,
KEN2016ACA_MSM,kp,partner3_gender,SP3GENDER,,,
MWI2016ACA_MSM,kp,partner3_gender,SP3GENDER,,,
ZAF2016ACA_MSM,kp,partner3_gender,SP3GENDER,,,
GHA2017BBS_MSM,kp,partner3_type,q3p607,,,
GHA2017BBS_MSM,kp,partner4_age,q4p606,,,
GHA2017BBS_MSM,kp,partner4_gender,q4p605,,,
GHA2017BBS_MSM,kp,partner5_age,q5p606,,,
GHA2017BBS_MSM,kp,partner5_gender,q5p605,,,
GHA2017BBS_MSM,kp,partner5_type,q5p607,,,
LSO2019BBS_FSW,kp,partners_6mnths,qa505,,,
LSO2019BBS_MSM,kp,partners_6mnths,qa510,,,
MWI2020BBS_TG,kp,partners_all_currently,q3_12a,,,
CAF2019BBS_MSM,kp,partners_current_female,fxtiplenum,,,
CAF2019BBS_MSM,kp,partners_current_male,mxtiplenum,,,
BEN2013BBS_MSM,kp,partners_currentsex,Q306,,,
BEN2022BBS_MSM,kp,partners_currentsex,Q104,,,
BDI2021BBS_MSM,kp,partners_currentsex,q104,,,
MWI2020BBS_TG,kp,partners_female_currently,q3_12c,,,
KEN2016ACA_MSM,kp,partners_female_lifetime,SHWOMNO_TEXT,,,
MWI2016ACA_MSM,kp,partners_female_lifetime,SHWOMNO_TEXT,,,
ZAF2016ACA_MSM,kp,partners_female_lifetime,SHWOMNO_TEXT,,,
ZMB2021BBS_MSM,kp,partners_femalenpp_6mnths,rcfecspa,,,
CAF2019BBS_MSM,kp,partners_life_male,mlifepart,,,
CAF2019BBS_MSM,kp,partners_life_woman,flifepart,,,
COG2017BBS_MSM,kp,partners_male_currently,s03q07a,,,Same name
COG2017BBS_MSM,kp,partners_male_currently,s03q07b,,,Same name
MWI2020BBS_TG,kp,partners_male_currently,q3_12b,,,
BEN2013BBS_MSM,kp,partners_male_dk,Q308I,,,
ZMB2021BBS_MSM,kp,partners_male_ever,limmpart,,,
KEN2016ACA_MSM,kp,partners_male_lifetime,SHSEXNO_MEN,,,
MWI2016ACA_MSM,kp,partners_male_lifetime,SHSEXNO_MEN,,,
ZAF2016ACA_MSM,kp,partners_male_lifetime,SHSEXNO_MEN,,,
BEN2013BBS_MSM,kp,partners_male_Y010_014,Q308B,,,
BEN2022BBS_MSM,kp,partners_male_Y010_014,Q208__1,,,
COG2017BBS_MSM,kp,partners_male_Y010_014,s03q11a,,,
BEN2013BBS_MSM,kp,partners_male_Y015_019,Q308C,,,
BEN2022BBS_MSM,kp,partners_male_Y015_019,Q208__2,,,
COG2017BBS_MSM,kp,partners_male_Y015_019,s03q11b,,,
BEN2013BBS_MSM,kp,partners_male_Y020_024,Q308D,,,
BEN2022BBS_MSM,kp,partners_male_Y020_024,Q208__3,,,
COG2017BBS_MSM,kp,partners_male_Y020_024,s03q11c,,,
BEN2013BBS_MSM,kp,partners_male_Y025_029,Q308E,,,
BEN2022BBS_MSM,kp,partners_male_Y025_029,Q208__4,,,
COG2017BBS_MSM,kp,partners_male_Y025_029,s03q11d,,,
BEN2022BBS_MSM,kp,partners_male_Y030_034,Q208__5,,,
BEN2013BBS_MSM,kp,partners_male_Y030_039,Q308F,,,
COG2017BBS_MSM,kp,partners_male_Y030_039,s03q11e,,,
BEN2022BBS_MSM,kp,partners_male_Y035_039,Q208__6,,,
BEN2022BBS_MSM,kp,partners_male_Y040_044,Q208__7,,,
BEN2013BBS_MSM,kp,partners_male_Y040_049,Q308G,,,
COG2017BBS_MSM,kp,partners_male_Y040_049,s03q11f,,,
BEN2022BBS_MSM,kp,partners_male_Y045_049,Q208__8,,,
BEN2013BBS_MSM,kp,partners_male_Y050up,Q308H,,,
BEN2022BBS_MSM,kp,partners_male_Y050up,Q208__9,,,
COG2017BBS_MSM,kp,partners_male_Y050up,s03q11g,,,
NAM2019BBS_MSM,kp,partners_maleanal_12mnth,mnum,,,
MOZ2021BBS_MSM,kp,partners_maleanal_12mnth,ident4_msexnum2_other,,,
UGA2012BBS_FSW,kp,partners_msw_6mnth,BMPANR,,,
UGA2012BBS_MSM,kp,partners_msw_6mnth,BMPANR,,,
UGA2012BBS_PWUD,kp,partners_msw_6mnth,BMPANR,,,
ZMB2021BBS_MSM,kp,partners_msw_6mnth,rcmaswpa,,,
ZMB2021BBS_MSM,kp,partners_npp_6mnths,rcmacpsa,,,
NGA2020BBS_TG,kp,partners_regular_6mnths,q305_no_regular_partner,,,
COD2022BBS_MSM,kp,partners_regular_6mnths_cat,partgulb,,,
BDI2021BBS_MSM,kp,partners_regular_female,q207b,,,
BDI2021BBS_MSM,kp,partners_regular_male,q207a,,,
ZMB2021BBS_MSM,kp,partners_tgw_6mnths,rctacspa,,,
ZMB2021BBS_MSM,kp,partners_tgw_6mnths_any,rctapa,,,
ZMB2021BBS_MSM,kp,partners_tsw_6mnths,rctaswpa,,,
BEN2002ACA_FSW,kp,partners_wk,Q302,,,
SWZ2020BBS_FSW,kp,partners_wk,numpartweek,,,
BEN2005ACA_FSW,kp,partners_wk,Q302B,,,
CAF2019BBS_FSW,kp,partners_yesterday,QB302,,,
GHA2011BBS_FSW,kp,payment_type,CLIPAY306,,,
ZMB2021BBS_MSM,kp,peer_educator,csorev,,,
ZMB2021BBS_PWID,kp,pep_6mnths,ppe6take,,,
TZA2022BBS_FSW,kp,pep_6mnths,used_PEP_last6month,,,
TZA2022BBS_PWID,kp,pep_6mnths,used_PEP_last6month,,,
NGA2020BBS_TG,kp,pep_6mnths,q1116,,,
GHA2019BBS_FSW,kp,pep_ever,taken_pep,,,
ZAF2017BBS_MSM,kp,pep_ever,pep2,,,
KEN2016ACA2_MSM,kp,pep_ever,q2003,,,
ZMB2023BBS_FSW,kp,pep_ever,PPETAKE,,,
ZMB2021BBS_PWID,kp,pep_ever,ppetake,,,
TZA2022BBS_FSW,kp,pep_ever,Ever_used_PEP,,,
TZA2022BBS_PWID,kp,pep_ever,ever_used_PEP,,,
NGA2020BBS_TG,kp,pep_ever,q1115,,,
AGO2018PLACE_FSW,kp,place_weight,pwweight,,,
AGO2018PLACE_MSM,kp,place_weight,pwweight,,,
AGO2018PLACE_TGW,kp,place_weight,pwweight,,,
AGO2018PLACE_PWID,kp,place_weight,pwweight,,,
ZMB2021BBS_MSM,kp,police_abuse,STABWHO_service,,,
LSO2019BBS_MSM,kp,police_refused,q1001g,,,
LSO2019BBS_FSW,kp,police_refused,q1001g,,,
ZMB2021BBS_MSM,kp,police_refused,swpolref,,,
NGA2020BBS_TG,kp,police_threaten_sw,q605,,,
ZMB2017BBS_FSW,kp,pregancy_hivstat,bir4,,,
NAM2019BBS_FSW,kp,pregnancy_hivstat,bir6,,,
UGA2021BBS_FSW,kp,pregnancy_hivstat,ancres,,,
ZMB2023BBS_FSW,kp,pregnancy_hivstat,RHHIVRES,,,
MOZ2012BBS_FSW,kp,pregnancy_number,GRAVID2,,,
MOZ2014BBS_PWID,kp,pregnancy_number,GRAVID2,,,
ZAF2014BBS_FSW,kp,pregnancy_number,gravida2,,,
NAM2019BBS_FSW,kp,pregnancy_treatment,bir4,,,
MWI2019BBS_FSW,kp,pregnancy_treatment,Q6_26,,,
UGA2021BBS_FSW,kp,pregnancy_treatment,ancarv,,,
ZMB2017BBS_FSW,kp,pregnancy_treatment,bir5,,,
AGO2018PLACE_FSW,kp,pregnant,c75a,,,
LSO2019BBS_FSW,kp,pregnant,q1308new,,,
BEN1995ACA_FSW,kp,pregnant,ENCEINTE,,,
NAM2019BBS_FSW,kp,pregnant,gravida1,,,
MWI2019BBS_FSW,kp,pregnant,Q4_11,,,
AGO2018PLACE_MSM,kp,pregnant,c75a,,,
AGO2018PLACE_TGW,kp,pregnant,c75a,,,
AGO2018PLACE_PWID,kp,pregnant,c75a,,,
BEN2012BBS_FSW,kp,pregnant,Q297,,,
SSD2016BBS_FSW,kp,pregnant,pregnant,,,
SSD2017BBS_FSW,kp,pregnant,RHPRGNOW,,,
MOZ2012BBS_FSW,kp,pregnant,GRAVID1,,,
MOZ2014BBS_PWID,kp,pregnant,GRAVID1,,,
ZAF2014BBS_FSW,kp,pregnant,gravida1,,,
UGA2012BBS_FSW,kp,pregnant,RHPRNOW,,,
ZAF2017ACA_PWID,kp,pregnant,Pregnant,,,
MWI2013BBS_FSW,kp,pregnant,Q1360PT,,,
COG2017BBS_FSW,kp,pregnant,est_enceinte,,,
ZMB2023BBS_FSW,kp,pregnant,pregnant,,,
BDI2021BBS_FSW,kp,pregnant,q126,,,
ZAF2017ACA_FSW,kp,pregnant,Pregnant,,,
ZAF2017ACA_MSM,kp,pregnant,Pregnant,,,
NAM2019BBS_MSM,kp,prep_6mnths,prep3,,,
NAM2019BBS_FSW,kp,prep_6mnths,prep3,,,
UGA2021BBS_FSW,kp,prep_6mnths,prep_6mnths,,,
UGA2021BBS_MSM,kp,prep_6mnths,prep_6mnths,,,
ZMB2021BBS_PWID,kp,prep_6mnths,ppr6take,,,
TZA2022BBS_FSW,kp,prep_6mnths,used_PrEP_last6month,,,
TZA2022BBS_PWID,kp,prep_6mnths,used_PrEP_last6month,,,
NGA2020BBS_TG,kp,prep_6mnths,q1110,,,
UGA2021BBS_FSW,kp,prep_7days,prep_7days,,,
UGA2021BBS_MSM,kp,prep_7days,prep_7days,,,
SWZ2020BBS_FSW,kp,prep_currently,PrEPCurrentlyTaking,,,
NAM2019BBS_MSM,kp,prep_currently,prep8,,,
NAM2019BBS_FSW,kp,prep_currently,prep8,,,
ZAF2017BBS_MSM,kp,prep_currently,prep3,,,
ZAF2022ACA_PWID,kp,prep_currently,prep_currentlytaking,,,
ZMB2023BBS_FSW,kp,prep_currently,PPRNOW,,,
NGA2020BBS_TG,kp,prep_daily,q1112,,,
SWZ2020BBS_FSW,kp,prep_ever,PrEPEverTaken,,,
NAM2019BBS_MSM,kp,prep_ever,prep2,,,
NAM2019BBS_FSW,kp,prep_ever,prep2,,,
UGA2021BBS_FSW,kp,prep_ever,prtake,,,
UGA2021BBS_MSM,kp,prep_ever,prtake,,,
GHA2019BBS_FSW,kp,prep_ever,ever_taken_prep,,,
ZAF2017BBS_MSM,kp,prep_ever,prep2,,,
ZMB2023BBS_FSW,kp,prep_ever,PPRTAKE,,,
ZMB2021BBS_PWID,kp,prep_ever,pprtake,,,
TZA2022BBS_FSW,kp,prep_ever,Ever_used_PrEP,,,
TZA2022BBS_PWID,kp,prep_ever,Ever_used_PrEP,,,
NGA2020BBS_TG,kp,prep_ever,q1108,,,
NAM2019BBS_MSM,kp,prep_last,prep9,,,
NAM2019BBS_FSW,kp,prep_last,prep9,,,
ZMB2021BBS_PWID,kp,prep_last,pprlast,,,
NGA2020BBS_TG,kp,prep_last,q1113,,,
NAM2019BBS_FSW,kp,primary_income_sw,imsx,,,
NAM2019BBS_MSM,kp,primary_income_sw,demjob,,,
LSO2019BBS_FSW,kp,primary_income_sw,q305,,,
LSO2019BBS_MSM,kp,primary_income_sw,q305,,,
BEN1993ACA_FSW,kp,primary_income_sw,Q7,,,
SWZ2020BBS_FSW,kp,primary_income_sw,primary_income_sw,,,
SWZ2020BBS_MSM,kp,primary_income_sw,primary_income_sw,,,
MWI2019BBS_FSW,kp,primary_income_sw,Q1_10,,,
UGA2021BBS_FSW,kp,primary_income_sw,swinc,,,
BEN2015BBS_FSW,kp,primary_income_sw,Q26B1,,,
ZWE2022ACA_PWID,kp,primary_income_sw,Q15,,,
SSD2016BBS_FSW,kp,primary_income_sw,deempsrc,,,
SSD2017BBS_FSW,kp,primary_income_sw,deempsrc,,,
ZAF2014BBS_FSW,kp,primary_income_sw,sxsw7,,,
MOZ2021BBS_MSM,kp,primary_income_sw,primary_income_sw,,,
UGA2012BBS_FSW,kp,primary_income_sw,SEINCOM,,,
KEN2016ACA2_MSM,kp,primary_income_sw,q211,,,
UGA2012BBS_MSM,kp,primary_income_sw,SEINCOM,,,
UGA2012BBS_PWUD,kp,primary_income_sw,SEINCOM,,,
ZAF2017BBS_PWID,kp,primary_income_sw,job,,,
COG2017BBS_PWID,kp,primary_income_sw,S4Q09,,,
ZMB2023BBS_FSW,kp,primary_income_sw,SWINCOME,,,
ZMB2017BBS_FSW,kp,primary_income_sw,primary_income_sw,,,
BDI2021BBS_PWID,kp,primary_income_sw,q210,,,
ZMB2021BBS_MSM,kp,primary_income_sw,swincome,,,
NAM2019BBS_FSW,kp,primary_income_sw2,demjob,,,
MWI2006BBS_FSW,kp,primary_income_sw2,q111,,,
BEN1995ACA_FSW,kp,prior_trial,ANCIENNE,,,
ZAF2022ACA_PWID,kp,prison_12mnths,incarcerated_l12m,,,
ZAF2022ACA_PWID,kp,prison_ever,incarcerated_ever,,,
AGO2018PLACE_FSW,kp,programme_access,c80,,,
AGO2018PLACE_MSM,kp,programme_access,c80,,,
AGO2018PLACE_TGW,kp,programme_access,c80,,,
AGO2018PLACE_PWID,kp,programme_access,c80,,,
SWZ2020BBS_FSW,kp,prop_income_sw,prop_income_sw,,,
SWZ2020BBS_MSM,kp,prop_income_sw,prop_income_sw,,,
MWI2019BBS_FSW,kp,prop_income_sw,prop_income_sw,,,
ZAF2019ACA_FSW,kp,province,province,,,
BEN2012BBS_FSW,kp,province,A2,,,
BEN2015BBS_FSW,kp,province,DEPART,,,
ZWE2022ACA_PWID,kp,province,Q1,,,
GHA2011BBS_FSW,kp,province,Region_S2,,,
GHA2011BBS_CFSW,kp,province,Region,,,
GHA2019BBS_FSW,kp,province,region_16,,,
GHA2015BBS_NPP,kp,province,q005,,,
ZAF2017BBS_MSM,kp,province,primreso,,,
MWI2019BBS_CFSW,kp,province,DISTRICT_NAME,,,
BEN2017BBS_MSM,kp,province,DEPART,,,
MOZ2021BBS_MSM,kp,province,ident2_prov,,,
BEN2013BBS_MSM,kp,province,DEPART,,,
MWI2013BBS_FSW,kp,province,REGION,,,
MWI2006BBS_FSW,kp,province,REGION,,,
COD2019BBS2_FSW,kp,province,q002,,,
COD2019BBS_MSM,kp,province,q002,,,
COD2019BBS_PWID,kp,province,q002,,,
NGA2014BBS_FSW,kp,province,st_code,,,
NGA2014BBS_MSM,kp,province,st_code,,,
NGA2014BBS_PWID,kp,province,st_code,,,
NGA2020BBS_MSM,kp,province,state,,,
NGA2020BBS_PWID,kp,province,state,,,
NGA2020BBS_FSW,kp,province,state,,,
BEN2022BBS_FSW,kp,province,A3,,,
BEN2022BBS_PWID,kp,province,Q003,,,
COD2022PSE_MSM,kp,province,province_calc,,,
COD2022PSE_PWID,kp,province,province_calc,,,
COD2022PSE_TG,kp,province,province_calc,,,
COD2022BBS_MSM,kp,province,province,,,
COD2022BBS_PWID,kp,province,province,,,
COD2022BBS_TG,kp,province,province,,,
RWA2015BBS_FSW,kp,province,q106,,,
AGO2018PLACE_FSW,kp,pv_sex,c43,,,
AGO2018PLACE_MSM,kp,pv_sex,c43,,,
AGO2018PLACE_TGW,kp,pv_sex,c43,,,
AGO2018PLACE_PWID,kp,pv_sex,c43,,,
ZAF2017ACA_PWID,kp,pwid,PWIDe,,,
ZAF2017ACA_FSW,kp,pwid,PWIDe,,,
