survey_id,kp,study_type,variable,var_raw,val_raw,val_label_raw,val_recode,notes,Questions,varcode,Column1
SSD2016BBS_FSW,FSW,rds,primary_income_sw,deempsrc,6,work in restaurant,0,,,,
SSD2016BBS_FSW,FSW,rds,primary_income_sw,deempsrc,9,selling tea,0,,,,
SSD2016BBS_FSW,,rds,age_fs_man,lifm1age,,,,,,,
SSD2016BBS_FSW,FSW,rds,age_fs_paidorgift,swage,NA,,NA,,,,
SSD2016BBS_FSW,FSW,rds,duration_yr,duration_yr,,,,,,,
SSD2016BBS_FSW,FSW,rds,ever_pregnant,ever_pregnant,1,Yes,1,Have you ever been pregnant?,,,
SSD2016BBS_FSW,FSW,rds,ever_pregnant,ever_pregnant,2,No,0,,,,
SSD2016BBS_FSW,FSW,rds,pregnant,pregnant,1,Right now,1,Adapted from 'when were you last pregnant',,,
SSD2016BBS_FSW,FSW,rds,pregnant,pregnant,2,within the last 12 months,0,,,,
SSD2016BBS_FSW,FSW,rds,pregnant,pregnant,3,between 12 months and 3 years,0,,,,
SSD2016BBS_FSW,FSW,rds,pregnant,pregnant,4,over 3 years ago,0,,,,
SSD2016BBS_FSW,FSW,rds,anc_attended,anc_attended,1,Yes,1,Think about your last pregnancy that resulted in a birth. Did you go to an antenatal care (ANC) clinic?,,,
SSD2016BBS_FSW,FSW,rds,anc_attended,anc_attended,2,No,0,,,,
SSD2016BBS_FSW,FSW,rds,anc_attended,anc_attended,3,Did not have a pregnancy that resulted in a birth,NA,,,,
SSD2016BBS_FSW,FSW,rds,anc_test,anc_test,1,Yes,1,"During that last pregnancy that resulted in a birth, were you offered an HIV test at any of your ANC visits?",,,
SSD2016BBS_FSW,FSW,rds,anc_test,anc_test,2,No,0,,,,
SSD2016BBS_FSW,FSW,rds,hivtest_ever,csctev,,,,,,,
SSD2016BBS_FSW,FSW,rds,coupon1,c1,,,,,,,
SSD2016BBS_FSW,FSW,rds,coupon2,c2,,,,,,,
SSD2016BBS_FSW,FSW,rds,coupon3,c3,,,,,,,
SSD2016BBS_FSW,FSW,rds,hivtest_whenlastyr,csctty1,9997,,NA,Year of last HIV test,,,
SSD2016BBS_FSW,FSW,rds,hivtest_whenlastyr,csctty1,2815,,2015,,,,
SSD2016BBS_FSW,FSW,rds,hivtest_whenlastyr,csctty1,5015,,2015,,,,
SSD2016BBS_FSW,FSW,rds,hivtest_whenlastmnth,cscttm1,97,,NA,Month of last HIV test,,,
SSD2016BBS_FSW,,rds,hiv_whendiag_yr,cscfpy1,2086,,2006,Year of first postive HIV test,,,
SSD2016BBS_FSW,FSW,rds,cd4_ever,cscdev1,1,,1,,,,
SSD2016BBS_FSW,FSW,rds,cd4_ever,cscdev1,2,,0,,,,
SSD2016BBS_FSW,FSW,rds,cd4_ever,cscdev1,7,,NA,,,,
SSD2016BBS_FSW,FSW,rds,cd4_ever,cscdev1,8,,NA,,,,
SSD2016BBS_FSW,FSW,rds,cd4_lastyr,cscdevly1,2815,,2015,What year were you last tested for your CD4 count?,,,
SSD2016BBS_FSW,FSW,rds,cd4_lastmnth,cscdevlm1,97,,NA,What month were you last tested for cd4?,,,
SSD2016BBS_FSW,FSW,rds,ever_art,cstrevr1,1,,1,,,,
SSD2016BBS_FSW,FSW,rds,ever_art,cstrevr1,2,,0,,,,
SSD2016BBS_FSW,FSW,rds,onart,csarcur1,1,,1,"Are you currently taking ARVs, that is, antiretroviral medications? By currently, I mean that you may have missed some doses but you are still taking ARVs?",,,
SSD2016BBS_FSW,FSW,rds,onart,csarcur1,2,,0,,,,
SSD2016BBS_FSW,FSW,rds,hiv,hiv,Indeterminate,Indeterminate,NA,,,,
SSD2016BBS_FSW,FSW,rds,hiv,hiv,Negative,Negative,0,,,,
SSD2016BBS_FSW,FSW,rds,hiv,hiv,Poistive,Poistive,1,,,,
SSD2016BBS_FSW,FSW,rds,cd4,cd41,,,,,,,
SSD2017BBS_FSW,FSW,rds,survey_city,survey_city,,,,,,,
SSD2017BBS_FSW,FSW,rds,survey_day,today,,,,,,,
SSD2017BBS_FSW,FSW,rds,own_coupon,Study_ID,,,,,,,
SSD2017BBS_FSW,FSW,rds,weight,WEIGHTS,,,,,,,
SSD2017BBS_FSW,FSW,rds,age,DEAGENUM,97,,NA,,,,
SSD2017BBS_FSW,FSW,rds,coupon1,c1,,,,,,,
SSD2017BBS_FSW,FSW,rds,coupon2,c2,,,,,,,
SSD2017BBS_FSW,FSW,rds,coupon3,c3,,,,,,,
SSD2017BBS_FSW,FSW,rds,hiv,HIV,1,,1,,,,
SSD2017BBS_FSW,FSW,rds,hiv,HIV,2,,0,,,,
SSD2017BBS_FSW,FSW,rds,hiv,HIV,3,,NA,,,,
SSD2017BBS_FSW,FSW,rds,cd4,CD4,,,,,,,
SSD2016BBS_FSW,FSW,rds,network_size,x_dg14seen,,,,,,,
SSD2017BBS_FSW,FSW,rds,network_size,DG14SEEN,,,,,,,
SSD2016BBS_FSW,FSW,rds,known_hiv,csctrs,1,Positigve,1,,,,
SSD2016BBS_FSW,FSW,rds,known_hiv,csctrs,2,Negative,0,,,,
SSD2016BBS_FSW,FSW,rds,known_hiv,csctrs,3,Unclear,NA,,,,
SSD2016BBS_FSW,FSW,rds,known_hiv,csctrs,4,Did not receive result,NA,,,,
SSD2016BBS_FSW,FSW,rds,known_hiv,csctrs,7,Don't know,NA,,,,
SSD2017BBS_FSW,FSW,rds,known_hiv,csctrs,1,Positigve,1,,,,
SSD2017BBS_FSW,FSW,rds,known_hiv,csctrs,2,Negative,0,,,,
SSD2017BBS_FSW,FSW,rds,known_hiv,csctrs,3,Unclear,NA,,,,
SSD2017BBS_FSW,FSW,rds,known_hiv,csctrs,4,Did not receive result,NA,,,,
SSD2017BBS_FSW,FSW,rds,known_hiv,csctrs,7,Don't know,NA,,,,
SSD2017BBS_FSW,FSW,rds,pregnant,RHPRGNOW,1,Right now,1,,,,
SSD2017BBS_FSW,FSW,rds,pregnant,RHPRGNOW,2,within the last 12 months,0,,,,
SSD2017BBS_FSW,FSW,rds,pregnant,RHPRGNOW,3,between 12 months and 3 years,0,,,,
SSD2017BBS_FSW,FSW,rds,pregnant,RHPRGNOW,4,over 3 years ago,0,,,,
SSD2017BBS_FSW,FSW,rds,ever_pregnant,RHEVRPRG,1,Yes,1,,,,
SSD2017BBS_FSW,FSW,rds,ever_pregnant,RHEVRPRG,2,No,0,,,,
SSD2017BBS_FSW,FSW,rds,anc_attended,RHANCUSE,1,Yes,1,,,,
SSD2017BBS_FSW,FSW,rds,anc_attended,RHANCUSE,2,No,0,,,,
SSD2017BBS_FSW,FSW,rds,anc_attended,RHANCUSE,3,Did not have a pregnancy that resulted in a birth,NA,,,,
SSD2017BBS_FSW,FSW,rds,anc_test,RHANCHIV,1,Yes,1,,,,
SSD2017BBS_FSW,FSW,rds,anc_test,RHANCHIV,2,No,0,,,,
SSD2017BBS_FSW,FSW,rds,hivtest_whenlastyr,CSCTTY,9997,,NA,,,,
SSD2017BBS_FSW,FSW,rds,hivtest_whenlastmnth,CSCTTM,97,,NA,,,,
SSD2017BBS_FSW,FSW,rds,hiv_whendiag_yr,CSCFPY,9997,,NA,,,,
SSD2017BBS_FSW,FSW,rds,hiv_whendiag_mnth,CSCFPM,97,,NA,,,,
SSD2016BBS_FSW,FSW,rds,hiv_whendiag_mnth,cscfpm1,97,,NA,,,,
SSD2017BBS_FSW,FSW,rds,cd4_ever,CSCDEV,1,,1,,,,
SSD2017BBS_FSW,FSW,rds,cd4_ever,CSCDEV,2,,0,,,,
SSD2017BBS_FSW,FSW,rds,cd4_lastyr,CSCDEVLY,,,,,,,
SSD2017BBS_FSW,FSW,rds,cd4_lastmnth,CSCDEVLM,97,,NA,,,,
SSD2017BBS_FSW,FSW,rds,ever_art,CSTREVR,1,,1,,,,
SSD2017BBS_FSW,FSW,rds,ever_art,CSTREVR,2,,0,,,,
SSD2017BBS_FSW,FSW,rds,onart,CSARCUR,1,,1,,,,
SSD2017BBS_FSW,FSW,rds,onart,CSARCUR,2,,0,,,,
SSD2017BBS_FSW,FSW,rds,primary_income_sw,deempsrc,1,No income,0,,,,
SSD2017BBS_FSW,FSW,rds,primary_income_sw,deempsrc,2,Sex work,1,,,,
SSD2017BBS_FSW,FSW,rds,primary_income_sw,deempsrc,9,selling tea,0,,,,
SSD2017BBS_FSW,FSW,rds,age_fs_paidorgift,SWAGE,97,,NA,,,,
SSD2017BBS_FSW,FSW,rds,duration_yr,duration_yr,97,,NA,,,,
SSD2017BBS_FSW,FSW,rds,duration_yr,duration_yr,98,,NA,,,,
SSD2017BBS_FSW,FSW,rds,age_fs_man,LIFM1AGE,97,,NA,,,,
SSD2017BBS_FSW,FSW,rds,age_fs_man,LIFM1AGE,98,,NA,,,,
SSD2019BBS_FSW,FSW,rds,cd4,CD4,1,,1,,,,
SSD2019BBS_FSW,FSW,rds,hiv,HIV_RESULT,1,,1,,,,
SSD2019BBS_FSW,FSW,rds,hiv,HIV_RESULT,2,,0,,,,
SSD2019BBS_FSW,FSW,rds,hiv,HIV_RESULT,3,,NA,,,,
SSD2019BBS_FSW,FSW,rds,survey_city,survey_city,,,,,,,
SSD2019BBS_FSW,FSW,rds,inject_ever,IDEVER,1,Yes,1,,,,
SSD2019BBS_FSW,FSW,rds,inject_ever,IDEVER,2,No,0,,,,
SSD2019BBS_FSW,FSW,rds,inject_ever,IDEVER,7,Don't know,NA,,,,
SSD2019BBS_FSW,FSW,rds,inject_6mnths,ID6MOS,1,Yes,1,,,,
SSD2019BBS_FSW,FSW,rds,inject_6mnths,ID6MOS,2,No,0,,,,
SSD2019BBS_FSW,FSW,rds,age_fs_man,LIFM1AGE,97,,NA,,,,
SSD2019BBS_FSW,FSW,rds,age_fs_paidorgift,SWAGE,97,,NA,,,,
SSD2019BBS_FSW,FSW,rds,duration_yr,duration_yr,97,,NA,,,,
SSD2019BBS_FSW,FSW,rds,coupon1,OUT_COUPON1,,,,,,,
SSD2019BBS_FSW,FSW,rds,coupon2,OUT_COUPON2,,,,,,,
SSD2019BBS_FSW,FSW,rds,coupon3,OUT_COUPON3,,,,,,,
SSD2019BBS_FSW,FSW,rds,network_size,NET.SIZE,,,,,,,
SSD2019BBS_FSW,FSW,rds,own_coupon,IN_COUPON,,,,,,,
SSD2019BBS_FSW,FSW,rds,age,DEAGENUM,997,,NA,,,,
SSD2019BBS_FSW,FSW,rds,hivtest_ever,CSCTEV,1,Yes,1,,,,
SSD2019BBS_FSW,FSW,rds,hivtest_ever,CSCTEV,2,No,0,,,,
SSD2019BBS_FSW,FSW,rds,hivtest_ever,CSCTEV,7,Don't know,NA,,,,
SSD2019BBS_FSW,FSW,rds,hivtest_ever,CSCTEV,8,Refused,NA,,,,
SSD2019BBS_FSW,FSW,rds,hivtest_whenlastyr,CSCTYY,9997,,NA,,,,
SSD2019BBS_FSW,FSW,rds,hivtest_whenlastmnth,CSCTMM,97,,NA,,,,
SSD2019BBS_FSW,FSW,rds,known_hiv,CSCTRS,1,Positive,1,,,,
SSD2019BBS_FSW,FSW,rds,known_hiv,CSCTRS,2,Negative,0,,,,
SSD2019BBS_FSW,FSW,rds,known_hiv,CSCTRS,3,Unclear/Neither Pos or neg,NA,,,,
SSD2019BBS_FSW,FSW,rds,hiv_whendiag_mnth,CSCFPM,97,,NA,,,,
SSD2019BBS_FSW,FSW,rds,hiv_whendiag_mnth,CSCFPM,98,,NA,,,,
SSD2019BBS_FSW,FSW,rds,hiv_whendiag_yr,CSCFPY,,,,,,,
SSD2019BBS_FSW,FSW,rds,survey_day,date,,,,,,,
SSD2019ACA_FSW,FSW,rds,hivtest_whenlastyr,CSCTYY,9997,,NA,,,,
SSD2019ACA_FSW,FSW,rds,hivtest_whenlastmnth,CSCTMM,97,,NA,,,,
SSD2019ACA_FSW,FSW,rds,hivtest_whenlastmnth,CSCTMM,98,,NA,,,,
SSD2019ACA_FSW,FSW,rds,known_hiv,CSCTRS,1,Positive,1,,,,
SSD2019ACA_FSW,FSW,rds,known_hiv,CSCTRS,2,Negative,0,,,,
SSD2019ACA_FSW,FSW,rds,known_hiv,CSCTRS,3,Unclear/Neither Pos or neg,NA,,,,
SSD2019ACA_FSW,FSW,rds,known_hiv,CSCTRS,4,didn't receive the results,NA,,,,
SSD2019ACA_FSW,FSW,rds,known_hiv,CSCTRS,7,Don't know,NA,,,,
SSD2019ACA_FSW,FSW,rds,hiv_whendiag_mnth,CSCFPM,97,,NA,,,,
SSD2019ACA_FSW,FSW,rds,hiv_whendiag_yr,CSCFPY,,,,,,,
SSD2019ACA_FSW,FSW,rds,hivtest_ever,CSCTEV,1,Yes,1,,,,
SSD2019ACA_FSW,FSW,rds,hivtest_ever,CSCTEV,2,No,0,,,,
SSD2019ACA_FSW,FSW,rds,hivtest_ever,CSCTEV,7,Don't know,NA,,,,
SSD2019ACA_FSW,FSW,rds,age,DEAGENUM,997,,NA,,,,
SSD2019ACA_FSW,FSW,rds,coupon1,OUT_COUPON1,,,,,,,
SSD2019ACA_FSW,FSW,rds,coupon2,OUT_COUPON2,,,,,,,
SSD2019ACA_FSW,FSW,rds,coupon3,OUT_COUPON3,,,,,,,
SSD2019ACA_FSW,FSW,rds,network_size,NET.SIZE,,,,,,,
SSD2019ACA_FSW,FSW,rds,own_coupon,IN_COUPON,,,,,,,
SSD2019ACA_FSW,FSW,rds,cd4,CD4,1,,1,,,,
SSD2019ACA_FSW,FSW,rds,hiv,HIV_RESULT,1,,1,,,,
SSD2019ACA_FSW,FSW,rds,hiv,HIV_RESULT,2,,0,,,,
SSD2019ACA_FSW,FSW,rds,survey_city,survey_city,,,,,,,
SSD2019ACA_FSW,FSW,rds,inject_ever,IDEVER,1,Yes,1,,,,
SSD2019ACA_FSW,FSW,rds,inject_ever,IDEVER,2,No,0,,,,
SSD2019ACA_FSW,FSW,rds,inject_ever,IDEVER,7,Don't know,NA,,,,
SSD2019ACA_FSW,FSW,rds,inject_6mnths,ID6MOS,1,Yes,1,,,,
SSD2019ACA_FSW,FSW,rds,inject_6mnths,ID6MOS,2,No,0,,,,
SSD2019ACA_FSW,FSW,rds,age_fs_man,LIFM1AGE,97,,NA,,,,
SSD2019ACA_FSW,FSW,rds,age_fs_paidorgift,SWAGE,97,,NA,,,,
SSD2019ACA_FSW,FSW,rds,duration_yr,duration_yr,97,,NA,,,,
SSD2019ACA_FSW,FSW,rds,survey_day,date,,,,,,,
TGO2017BBS_FSW,FSW,,survey_day,datview,,,,,,,
TGO2017BBS_FSW,FSW,,survey_city,ville,,,,,,,
TGO2017BBS_FSW,FSW,,age,age,,,,,,,
TGO2017BBS_FSW,FSW,,age_fs_paid,agdeb,,,,,,,
TGO2017BBS_FSW,FSW,,hivtest_ever,dejtes,0,No,0,,,,
TGO2017BBS_FSW,FSW,,hivtest_ever,dejtes,1,Yes,1,,,,
TGO2017BBS_FSW,FSW,,hivtest_whenlast,lasttes,1,Less than 3 months,0_0.25,,,,
TGO2017BBS_FSW,FSW,,hivtest_whenlast,lasttes,2,Between 3 and 6 months,0.25_0.5,,,,
TGO2017BBS_FSW,FSW,,hivtest_whenlast,lasttes,3,Between 6 and 12 months,0.5_1,,,,
TGO2017BBS_FSW,FSW,,hivtest_whenlast,lasttes,4,More than a year,1_,,,,
TGO2017BBS_FSW,FSW,,hivtest_whenlast,lasttes,5,no answer,NA,,,,
TGO2017BBS_FSW,FSW,,own_coupon,ident,,,,,,,
TGO2017BBS_MSM,MSM,,survey_day,datview,,,,,,,
TGO2017BBS_MSM,MSM,,survey_city,ville,,,,,,,
TGO2017BBS_MSM,MSM,,age,age,,,,,,,
TGO2017BBS_MSM,MSM,,own_coupon,ident,,,,,,,
TGO2017BBS_MSM,MSM,,network_size,hsh_vu,,,,How many HSH have you seen in the last 30 days?,,,
TGO2017BBS_MSM,MSM,,age_fs_man,ageraph,97,,NA,,,,
TGO2017BBS_MSM,MSM,,age_fs_woman,agerapf,0,,NA,,,,
TGO2017BBS_MSM,MSM,,age_fs_woman,agerapf,96,,NA,,,,
TGO2017BBS_MSM,MSM,,age_fs_woman,agerapf,97,,NA,,,,
TGO2017BBS_MSM,MSM,,age_fs_woman,agerapf,95,,NA,,,,
TGO2017BBS_MSM,MSM,,inject_ever,injserin,1,Yes,1,,,,
TGO2017BBS_MSM,MSM,,inject_ever,injserin,2,No,0,,,,
TGO2017BBS_MSM,MSM,,inject_ever,injserin,3,Don't know,NA,,,,
TGO2017BBS_MSM,MSM,,inject_ever,injserin,4,NA,NA,,,,
TGO2017BBS_MSM,MSM,,hivtest_ever,dejtes,0,No,0,,,,
TGO2017BBS_MSM,MSM,,hivtest_ever,dejtes,1,Yes,1,,,,
TGO2017BBS_MSM,MSM,,hivtest_ever,dejtes,2,NA,NA,,,,
TGO2017BBS_MSM,MSM,,hivtest_whenlast,lasttes,1,Less than 3 months,0_0.25,,,,
TGO2017BBS_MSM,MSM,,hivtest_whenlast,lasttes,2,Between 3 and 6 months,0.25_0.5,,,,
TGO2017BBS_MSM,MSM,,hivtest_whenlast,lasttes,3,Between 6 and 12 months,0.5_1,,,,
TGO2017BBS_MSM,MSM,,hivtest_whenlast,lasttes,4,More than a year,1_,,,,
TGO2017BBS_MSM,MSM,,hivtest_whenlast,lasttes,5,no answer,NA,,,,
TGO2017BBS_MSM,MSM,,own_coupon,ident,,,,,,,
TGO2017BBS_PWID,PWID,,own_coupon,ident,,,,,,,
TGO2017BBS_PWID,PWID,,survey_day,datview,,,,,,,
TGO2017BBS_PWID,PWID,,survey_city,ville,,,,,,,
TGO2017BBS_PWID,PWID,,age,age,,,,,,,
TGO2017BBS_PWID,PWID,,sex,sex,1,Male,0,,,,
TGO2017BBS_PWID,PWID,,sex,sex,2,Female,1,,,,
TGO2017BBS_PWID,PWID,,neighbourhood,quarhab,,,,,,,
TGO2017BBS_PWID,PWID,,inject_ever,conint,,,,,,,
TGO2017BBS_PWID,PWID,,age_inject,agedrog,,,,,,,
TGO2017BBS_PWID,PWID,,inject_6mnths,lastinj,1,Today,1,When did you last inject?,,,
TGO2017BBS_PWID,PWID,,inject_6mnths,lastinj,2,This week,1,,,,
TGO2017BBS_PWID,PWID,,inject_6mnths,lastinj,3,The last month,1,,,,
TGO2017BBS_PWID,PWID,,inject_6mnths,lastinj,4,More than 2-6 months,1,,,,
TGO2017BBS_PWID,PWID,,inject_6mnths,lastinj,5,More than 7-12 months,0,,,,
TGO2017BBS_PWID,PWID,,hivtest_ever,dejtes,0,No,0,,,,
TGO2017BBS_PWID,PWID,,hivtest_ever,dejtes,1,Yes,1,,,,
TGO2017BBS_PWID,PWID,,hivtest_whenlast,lasttes,1,Less than 3 months,0_0.25,,,,
TGO2017BBS_PWID,PWID,,hivtest_whenlast,lasttes,2,Between 3 and 6 months,0.25_0.5,,,,
TGO2017BBS_PWID,PWID,,hivtest_whenlast,lasttes,3,Between 6 and 12 months,0.5_1,,,,
TGO2017BBS_PWID,PWID,,hivtest_whenlast,lasttes,4,More than a year,1_,,,,
TGO2017BBS_PWID,PWID,,hivtest_whenlast,lasttes,5,no answer,NA,,,,
TGO2017BBS_CFSW,CFSW,,age,age,,,,,,,
TGO2017BBS_CFSW,CFSW,,own_coupon,ident,,,,,,,
TGO2017BBS_CFSW,CFSW,,inject_ever,drogintr,1,yes,1,,,,
TGO2017BBS_CFSW,CFSW,,inject_ever,drogintr,2,no,0,,,,
TGO2017BBS_CFSW,CFSW,,inject_ever,drogintr,3,don't know,NA,,,,
TGO2017BBS_CFSW,CFSW,,hivtest_ever,tesdep,1,Yes,1,,,,
TGO2017BBS_CFSW,CFSW,,hivtest_ever,tesdep,2,No,0,,,,
TGO2017BBS_CFSW,CFSW,,hivtest_ever,tesdep,3,NA,NA,,,,
TGO2017BBS_CFSW,CFSW,,hivtest_whenlast,lastest,1,,_1,,,,
TGO2017BBS_CFSW,CFSW,,hivtest_whenlast,lastest,2,,1_2,,,,
TGO2017BBS_CFSW,CFSW,,hivtest_whenlast,lastest,3,,2_4,,,,
TGO2017BBS_CFSW,CFSW,,hivtest_whenlast,lastest,4,,4_,,,,
TGO2017BBS_CFSW,CFSW,,hivtest_whenlast,lastest,5,,NA,,,,
TGO2017BBS_CFSW,CFSW,,age_fs,agfirap,,,,,,,
TGO2015BBS_MSM,MSM,,survey_day,DATVIEW,,,,,,,
TGO2015BBS_MSM,MSM,,own_coupon,VIEWER,,,,,,,
TGO2015BBS_MSM,MSM,,age,AGE,,,,,,,
TGO2015BBS_MSM,MSM,,network_size,HSHVU,,,,,,,
TGO2015BBS_MSM,MSM,,hivtest_ever,Q702,0,No,0,,,,
TGO2015BBS_MSM,MSM,,hivtest_ever,Q702,1,Yes,1,,,,
TGO2015BBS_MSM,MSM,,hivtest_ever,Q702,99,,NA,,,,
TGO2015BBS_MSM,MSM,,hivtest_whenlast,Q704,1,Less than 3 months,0_0.25,,,,
TGO2015BBS_MSM,MSM,,hivtest_whenlast,Q704,2,Between 3 and 6 months,0.25_0.5,,,,
TGO2015BBS_MSM,MSM,,hivtest_whenlast,Q704,3,Between 6 and 12 months,0.5_1,,,,
TGO2015BBS_MSM,MSM,,hivtest_whenlast,Q704,96,can't remember,NA,,,,
TGO2015BBS_MSM,MSM,,hivtest_whenlast,Q704,99,Refused,NA,,,,
BFA2002BBS_FSW,FSW,,survey_city,ville2,,,,,,,
BFA2002BBS_FSW,FSW,,age,AGE,,,,,,,
BFA2002BBS_FSW,FSW,,children,NENFANTS,,,,,,,
BFA2002BBS_FSW,FSW,,fgm,EXCISEE,1,Yes,1,avez-vous été excisée?,,,
BFA2002BBS_FSW,FSW,,fgm,EXCISEE,2,No,0,,,,
BFA2002BBS_FSW,FSW,,age_fgm,AGEXCIS,,,,,,,
BFA2002BBS_FSW,FSW,,clients_lastwk,NCLIENT,,,,,,,
BFA2002BBS_FSW,FSW,,hiv,vih_uni,1,Negative,0,,,,
BFA2002BBS_FSW,FSW,,hiv,vih_uni,2,Positive,1,,,,
BFA2002BBS_FSW,FSW,,duration_yr,metier_ts_an,,,,,,,
BFA2002BBS_FSW,FSW,,age_fs_paid,rapsexre,,,,,,,
BFA2002BBS_FSW,FSW,,age_fs,ageprmsx2,,,,,,,
GIN2002BBS_FSW,FSW,,survey_city,ville2,,,,,,,
GIN2002BBS_FSW,FSW,,age,AGE,,,,,,,
GIN2002BBS_FSW,FSW,,children,NENFANTS,,,,,,,
GIN2002BBS_FSW,FSW,,fgm,EXCISEE,1,Yes,1,,,,
GIN2002BBS_FSW,FSW,,fgm,EXCISEE,2,No,0,,,,
GIN2002BBS_FSW,FSW,,age_fgm,AGEXCIS,,,,,,,
GIN2002BBS_FSW,FSW,,clients_lastwk,NCLIENT,,,,,,,
GIN2002BBS_FSW,FSW,,hiv,vih_uni,1,Negative,0,,,,
GIN2002BBS_FSW,FSW,,hiv,vih_uni,2,Positive,1,,,,
GIN2002BBS_FSW,FSW,,duration_yr,metier_ts_an,,,,,,,
GIN2002BBS_FSW,FSW,,age_fs_paid,rapsexre,,,,,,,
GIN2002BBS_FSW,FSW,,age_fs,ageprmsx2,,,,,,,
NER2002BBS_FSW,FSW,,survey_city,ville2,,,,,,,
NER2002BBS_FSW,FSW,,age,AGE,,,,,,,
NER2002BBS_FSW,FSW,,children,NENFANTS,,,,,,,
NER2002BBS_FSW,FSW,,fgm,EXCISEE,1,Yes,1,,,,
NER2002BBS_FSW,FSW,,fgm,EXCISEE,2,No,0,,,,
NER2002BBS_FSW,FSW,,age_fgm,AGEXCIS,,,,,,,
NER2002BBS_FSW,FSW,,clients_lastwk,NCLIENT,,,,,,,
NER2002BBS_FSW,FSW,,hiv,vih_uni,1,Negative,0,,,,
NER2002BBS_FSW,FSW,,hiv,vih_uni,2,Positive,1,,,,
NER2002BBS_FSW,FSW,,duration_yr,metier_ts_an,,,,,,,
NER2002BBS_FSW,FSW,,age_fs_paid,rapsexre,,,,,,,
NER2002BBS_FSW,FSW,,age_fs,ageprmsx2,,,,,,,
SEN2002BBS_FSW,FSW,,survey_city,ville2,,,,,,,
SEN2002BBS_FSW,FSW,,age,AGE,,,,,,,
SEN2002BBS_FSW,FSW,,children,NENFANTS,,,,,,,
SEN2002BBS_FSW,FSW,,fgm,EXCISEE,1,Yes,1,,,,
SEN2002BBS_FSW,FSW,,fgm,EXCISEE,2,No,0,,,,
SEN2002BBS_FSW,FSW,,age_fgm,AGEXCIS,,,,,,,
SEN2002BBS_FSW,FSW,,clients_lastwk,NCLIENT,,,,,,,
SEN2002BBS_FSW,FSW,,hiv,vih_uni,1,Negative,0,,,,
SEN2002BBS_FSW,FSW,,hiv,vih_uni,2,Positive,1,,,,
SEN2002BBS_FSW,FSW,,duration_yr,metier_ts_an,,,,,,,
SEN2002BBS_FSW,FSW,,age_fs_paid,rapsexre,,,,,,,
SEN2002BBS_FSW,FSW,,age_fs,ageprmsx2,,,,,,,
TGO2002BBS_FSW,FSW,,survey_city,ville2,,,,,,,
TGO2002BBS_FSW,FSW,,age,AGE,,,,,,,
TGO2002BBS_FSW,FSW,,children,NENFANTS,,,,,,,
TGO2002BBS_FSW,FSW,,fgm,EXCISEE,1,Yes,1,,,,
TGO2002BBS_FSW,FSW,,fgm,EXCISEE,2,No,0,,,,
TGO2002BBS_FSW,FSW,,age_fgm,AGEXCIS,,,,,,,
TGO2002BBS_FSW,FSW,,clients_lastwk,NCLIENT,,,,,,,
TGO2002BBS_FSW,FSW,,hiv,vih_uni,1,Negative,0,,,,
TGO2002BBS_FSW,FSW,,hiv,vih_uni,2,Positive,1,,,,
TGO2002BBS_FSW,FSW,,duration_yr,metier_ts_an,,,,,,,
TGO2002BBS_FSW,FSW,,age_fs_paid,rapsexre,,,,,,,
TGO2002BBS_FSW,FSW,,age_fs,ageprmsx2,,,,,,,
BFA2005BBS_FSW,FSW,,survey_city,ville2,,,,,,,
BFA2005BBS_FSW,FSW,,age,AGE,,,,,,,
BFA2005BBS_FSW,FSW,,children,NENFANTS,,,,,,,
BFA2005BBS_FSW,FSW,,duration_yr,metier_ts_an,,,,,,,
BFA2005BBS_FSW,FSW,,fgm,EXCISEE,1,Yes,1,,,,
BFA2005BBS_FSW,FSW,,fgm,EXCISEE,2,No,0,,,,
BFA2005BBS_FSW,FSW,,age_fgm,AGEXCIS,,,,,,,
BFA2005BBS_FSW,FSW,,clients_lastwk,NCLIENT,,,,,,,
BFA2005BBS_FSW,FSW,,hiv,vih_uni,1,Negative,0,,,,
BFA2005BBS_FSW,FSW,,hiv,vih_uni,2,Positive,1,,,,
BFA2005BBS_FSW,FSW,,age_fs_paid,rapsexre,,,,,,,
BFA2005BBS_FSW,FSW,,age_fs,ageprmsx2,,,,,,,
NER2005BBS_FSW,FSW,,survey_city,ville2,,,,,,,
NER2005BBS_FSW,FSW,,age,AGE,,,,,,,
NER2005BBS_FSW,FSW,,children,NENFANTS,,,,,,,
NER2005BBS_FSW,FSW,,duration_yr,metier_ts_an,,,,,,,
NER2005BBS_FSW,FSW,,fgm,EXCISEE,1,Yes,1,,,,
NER2005BBS_FSW,FSW,,fgm,EXCISEE,2,No,0,,,,
NER2005BBS_FSW,FSW,,age_fgm,AGEXCIS,,,,,,,
NER2005BBS_FSW,FSW,,clients_lastwk,NCLIENT,,,,,,,
NER2005BBS_FSW,FSW,,hiv,vih_uni,1,Negative,0,,,,
NER2005BBS_FSW,FSW,,hiv,vih_uni,2,Positive,1,,,,
NER2005BBS_FSW,FSW,,age_fs_paid,rapsexre,,,,,,,
NER2005BBS_FSW,FSW,,age_fs,ageprmsx2,,,,,,,
GIN2005BBS_FSW,FSW,,survey_city,ville2,,,,,,,
GIN2005BBS_FSW,FSW,,age,AGE,,,,,,,
GIN2005BBS_FSW,FSW,,children,NENFANTS,,,,,,,
